Date,High,Low,Open,Close,Volume,Adj Close,SMA(10),CMA,EMA(10),EWMA,,,,"Multiplier = 2/(10 + 1)(if we are calculating EMA(10), 2/(11+1) if we calculate EMA(11)",,
6/27/2018,70.15799713,67.90000153,69,68.90000153,41668500,68.90000153,70.04280014,64.89131458,68.43907775,,,,,,,
6/28/2018,71.40399933,69.22200012,69.73200226,69.98600006,41990000,69.98600006,69.88700027,64.91512152,68.72033607,,,,,,,
6/29/2018,70.77200317,68.48200226,70.66600037,68.58999634,32462000,68.58999634,69.58259964,64.93221397,68.69663796,,,,,,,
7/2/2018,72.95600128,65.97000122,72.01399994,67.01399994,93799000,67.01399994,68.8673996,64.94185186,68.39070408,,,,,,,
7/3/2018,66.4980011,61.93799973,66.34999847,62.17200089,61413000,62.17200089,68.03359947,64.92908757,67.2600319,,,,,,,
7/5/2018,62.87799835,59.24399948,62.7519989,61.83200073,87382000,61.83200073,66.97239952,64.91488075,66.27311813,,,,,,,
7/6/2018,62.41400146,60.40000153,60.99000168,61.77999878,44327500,61.77999878,66.20019951,64.90056622,65.45618816,,,,,,,
7/9/2018,63.70399857,61.59999847,62.39799881,63.70199966,37984000,63.70199966,65.89779968,64.89511819,65.13724511,,,,,,,
7/10/2018,65.53600311,63.84000015,64.91200256,64.4940033,47357500,64.4940033,65.68700027,64.89330319,65.02029217,,,,,,,
7/11/2018,64.38800049,63.01399994,63.15999985,63.79199982,24420500,63.79199982,65.2262001,64.88834237,64.79696651,,,,,,,
7/12/2018,64.64600372,62.55400085,64.28600311,63.34199905,28606000,63.34199905,64.67039986,64.88140809,64.53242724,,,,,,,
7/13/2018,63.91600037,61.84999847,63.11600113,63.77399826,29349000,63.77399826,64.04919968,64.8764643,64.3945312,,,,,,,
7/16/2018,63.0320015,61.25,62.34199905,62.02000046,39093500,62.02000046,63.39220009,64.8637689,63.96279877,,,,,,,
7/17/2018,64.94799805,61.70000076,61.76200104,64.53800201,34981000,64.53800201,63.1446003,64.86232746,64.06738107,,,,,,,
7/18/2018,65.09999847,63.25,65,64.76999664,28121000,64.76999664,63.40439987,64.86192071,64.19512923,,,,,,,
7/19/2018,64.70800018,62.80199814,63.26599884,64.04599762,29576500,64.04599762,63.62579956,64.8583421,64.16801442,,,,,,,
7/20/2018,64.64800262,62.34199905,64.2460022,62.7159996,25811000,62.7159996,63.71939964,64.8489869,63.90401199,,,,,,,
7/23/2018,61.09999847,58.5719986,60.36800003,60.63999939,54964500,60.63999939,63.41319962,64.83068695,63.31055575,,,,,,,
7/24/2018,61.54399872,58.50999832,60.88399887,59.48600006,47954000,59.48600006,62.91239929,64.80754978,62.61518268,,,,,,,
7/25/2018,61.92399979,58.90000153,59.34799957,61.7480011,35377000,61.7480011,62.70799942,64.79436207,62.45751346,,,,,,,
7/26/2018,62.13999939,60.72800064,60.97000122,61.33000183,23152500,61.33000183,62.5067997,64.77949357,62.25251155,,,,,,,
7/27/2018,61.5379982,59.06800079,61.45000076,59.43600082,28516500,59.43600082,62.07299995,64.75665813,61.7404192,,,,,,,
7/30/2018,59.22000122,57.22600174,59.18000031,58.0340004,34070500,58.0340004,61.67439995,64.72805108,61.06652555,,,,,,,
7/31/2018,59.66400146,57.81399918,58.45000076,59.62799835,25384500,59.62799835,61.18339958,64.70644068,60.80497541,,,,,,,
8/1/2018,60.59999847,58.59999847,59.59799957,60.16799927,50647000,60.16799927,60.72319984,64.68729114,60.68916168,,,,,,,
8/2/2018,69.9980011,64.63200378,65.68800354,69.90799713,116075000,69.90799713,61.3093998,64.70922688,62.36531191,,,,,,,
8/3/2018,71,68.5059967,69.56199646,69.63400269,68282500,69.63400269,62.0012001,64.72983264,63.68689073,,,,,,,
8/6/2018,70.9960022,68.36399841,69.09200287,68.39800262,42821500,68.39800262,62.77700043,64.74511668,64.54345567,,,,,,,
8/7/2018,77.49199677,67.83000183,68.76799774,75.91400146,154379000,75.91400146,64.41980057,64.7914606,66.61082556,,,,,,,
8/8/2018,76.52799988,73.4240036,73.81800079,74.06800079,122856000,74.06800079,65.65180054,64.82979341,67.96667425,,,,,,,
8/9/2018,73.40200043,69.14600372,73.11000061,70.48999786,85919000,70.48999786,66.56780014,64.85308643,68.4254599,,,,,,,
8/10/2018,72,69.19999695,70.80000305,71.09799957,57760000,71.09799957,67.73400002,64.87868034,68.91137572,,,,,,,
8/13/2018,72.63800049,69.80400085,72.22599792,71.28199768,52319500,71.28199768,69.05879974,64.90481633,69.34239746,,,,,,,
8/14/2018,71.83999634,69.41999817,71.69000244,69.52799988,34932000,69.52799988,70.0487999,64.92360976,69.37614332,,,,,,,
8/15/2018,68.89800262,66.4280014,68.38200378,67.73799896,45506500,67.73799896,70.80579987,64.93500405,69.07829919,,,,,,,
8/16/2018,68.45600128,66.76399994,67.98200226,67.08999634,30320000,67.08999634,70.52399979,64.94369353,68.71678994,,,,,,,
8/17/2018,65.35399628,60.70600128,64.69999695,61.09999847,94793000,61.09999847,69.67059937,64.928257,67.33192015,,,,,,,
8/20/2018,61.70000076,57.63999939,58.34000015,61.68799973,87011500,61.68799973,68.99959908,64.91529597,66.30575383,,,,,,,
8/21/2018,64.95800018,61.79999924,62.12200165,64.37999725,65861000,64.37999725,67.84619865,64.91316331,65.95561662,,,,,,,
8/22/2018,64.77600098,62.93399811,64.1740036,64.32800293,29730000,64.32800293,66.87219887,64.91084125,65.65968715,,,,,,,
8/23/2018,65.46399689,63.61999893,63.82799911,64.01999664,25736500,64.01999664,66.22519875,64.90732012,65.3615619,,,,,,,
8/24/2018,64.76999664,63.88000107,64.13999939,64.56400299,18013000,64.56400299,65.57179909,64.90596848,65.21655134,,,,,,,
8/27/2018,64.48799896,61.76200104,63.59999847,63.85400009,65396500,63.85400009,64.82899933,64.90184311,64.968815,,,,,,,
8/28/2018,63.77600098,62.23799896,63.68199921,62.37200165,38245500,62.37200165,64.11339951,64.89196092,64.49666759,,,,,,,
8/29/2018,62.36999893,60.73799896,62.05400085,61.0019989,37237000,61.0019989,63.4397995,64.87682488,63.86127392,,,,,,,
8/30/2018,60.91999817,59.54399872,60.45199966,60.63000107,36083500,60.63000107,62.79379997,64.86036432,63.27377035,,,,,,,
8/31/2018,61.06200027,59.72000122,60.40000153,60.33200073,26875500,60.33200073,62.7170002,64.84288029,62.73890368,,,,,,,
9/4/2018,59.63800049,57.59999847,59.38800049,57.79000092,41752500,57.79000092,62.32720032,64.81575383,61.83910408,,,,,,,
9/5/2018,57.35599899,55.43600082,57.00999832,56.14799881,38604000,56.14799881,61.50400047,64.78254404,60.8043587,,,,,,,
9/6/2018,58.23400116,55.77600098,56.95999908,56.18999863,37404000,56.18999863,60.69020004,64.74974807,59.96538498,,,,,,,
9/7/2018,53.66999817,50.45000076,52.02000046,52.64799881,112459500,52.64799881,59.55300026,64.70373381,58.63495246,,,,,,,
9/10/2018,57.20600128,54.20000076,54.65200043,57.09999847,71417500,57.09999847,58.80659981,64.67493179,58.3558702,,,,,,,
9/11/2018,56.40000153,54.70999908,55.89400101,55.88800049,45850000,55.88800049,58.00999985,64.64177355,57.90716706,,,,,,,
9/12/2018,58.5,55.72999954,56.2879982,58.10800171,50077000,58.10800171,57.58359985,64.6172105,57.94368242,,,,,,,
9/13/2018,59,57.0359993,57.60400009,57.89199829,31701500,57.89199829,57.27259979,64.59202244,57.93428531,,,,,,,
9/14/2018,59.4659996,57.30400085,57.7519989,59.04000092,33828000,59.04000092,57.11359978,64.57130594,58.13532431,,,,,,,
9/17/2018,60.17399979,57.62599945,58.00799942,58.9679985,34438000,58.9679985,56.97719955,64.5504758,58.28671947,,,,,,,
9/18/2018,60.52799988,55.09999847,59.33800125,56.99200058,82737500,56.99200058,56.89739952,64.52248145,58.05131627,,,,,,,
9/19/2018,60,56.09999847,56.10200119,59.80400085,41474500,59.80400085,57.26299973,64.50507008,58.36998588,,,,,,,
9/20/2018,61.19599915,58.66600037,60.7120018,59.66600037,36747000,59.66600037,57.6105999,64.48727939,58.60562464,,,,,,,
9/21/2018,60.11600113,59.07400131,59.54000092,59.81999969,25252500,59.81999969,58.32779999,64.47018312,58.82641988,,,,,,,
9/24/2018,60.59999847,58.7159996,59.69599915,59.93600082,24215000,59.93600082,58.61140022,64.45363501,59.02816167,,,,,,,
9/25/2018,60.91999817,59.29999924,60,60.19800186,22408500,60.19800186,59.04240036,64.43815998,59.24085967,,,,,,,
9/26/2018,62.77799988,60.22200012,60.38199997,61.91600037,39216000,61.91600037,59.42320023,64.42902172,59.7272484,,,,,,,
9/27/2018,62.99200058,61.38199997,62.58000183,61.50400162,42545500,61.50400162,59.78440056,64.41846209,60.05029412,,,,,,,
9/28/2018,55.59999847,52.11199951,54.05199814,52.95399857,168248500,52.95399857,59.17580032,64.37722301,58.76005985,,,,,,,
10/1/2018,62.2879982,60.20999908,61.15399933,62.13999939,108888000,62.13999939,59.49300041,64.36920429,59.3745937,,,,,,,
10/2/2018,63.36800003,59.83000183,62.79000092,60.20399857,58717500,60.20399857,59.81420021,64.35432855,59.52539443,,,,,,,
10/3/2018,60.91999817,58.31399918,60.66600037,58.95999908,39975000,58.95999908,59.72980003,64.33513165,59.42259538,,,,,,,
10/4/2018,58.79999924,55.5340004,58.79000092,56.36600113,49071000,56.36600113,59.39980011,64.30687232,58.86685153,,,,,,,
10/5/2018,54.97600174,52,54.93000031,52.38999939,89722500,52.38999939,58.65680008,64.26476323,57.68924323,,,,,,,
10/8/2018,53.55199814,49.79999924,52.90399933,50.11199951,67363500,50.11199951,57.67439995,64.21492955,56.31156393,,,,,,,
10/9/2018,53.35400009,50.65999985,51.04999924,52.56000137,60303000,52.56000137,56.9105999,64.17403507,55.62946233,,,,,,,
10/10/2018,53.10200119,49.55400085,52.92200089,51.37599945,64076500,51.37599945,55.85659981,64.12928669,54.85610621,,,,,,,
10/11/2018,52.45000076,49.80599976,51.50600052,50.44599915,40838500,50.44599915,54.75079956,64.08160973,54.05426937,,,,,,,
10/12/2018,52.39799881,50.40200043,52.20000076,51.75600052,36007000,51.75600052,54.63099976,64.03881248,53.63640272,,,,,,,
10/15/2018,52.65599823,50.90800095,51.81200027,51.91799927,31000000,51.91799927,53.60879974,63.99687195,53.32396604,,,,,,,
10/16/2018,55.47600174,52.44800186,53.13999939,55.31800079,47632000,55.31800079,53.12019997,63.96694481,53.68651745,,,,,,,
10/17/2018,56.54000092,53.15999985,56.47999954,54.35599899,43277500,54.35599899,52.65979996,63.9339175,53.80824125,,,,,,,
10/18/2018,54.20000076,52.59999847,53.85800171,52.7820015,27106000,52.7820015,52.30139999,63.89572601,53.62165239,,,,,,,
10/19/2018,53.93199921,50.70000076,53.47800064,52,46877500,52,52.26240005,63.85512626,53.32680679,,,,,,,
10/22/2018,52.37200165,50.51800156,52.13600159,52.18999863,28001500,52.18999863,52.47019997,63.81544896,53.12011461,,,,,,,
10/23/2018,59.58599854,52.41999817,52.77399826,58.82799911,95139000,58.82799911,53.09699974,63.79854235,54.15791075,,,,,,,
10/24/2018,60.88800049,57.14599991,60.20999908,57.70000076,100291500,57.70000076,53.72939987,63.77793916,54.80192647,,,,,,,
10/25/2018,64.19999695,60.20199966,63.44400024,62.97200012,104203500,62.97200012,54.98199997,63.77522557,56.28739292,,,,,,,
10/26/2018,67.98000336,61.33000183,61.65000153,66.18000031,137127500,66.18000031,56.42439995,63.78329528,58.08604701,,,,,,,
10/29/2018,69.43199921,65.30000305,67.4940033,66.97000122,72430000,66.97000122,57.92960014,63.79395316,59.7013098,,,,,,,
10/30/2018,67.58000183,64.45200348,65.6780014,65.98000336,45633500,65.98000336,58.9958004,63.80123999,60.8428893,,,,,,,
10/31/2018,68.40000153,65.81999969,66.50800323,67.46399689,38121500,67.46399689,60.30660019,63.81340862,62.04672584,,,,,,,
11/1/2018,69.56800079,66.94599915,67.65200043,68.85600281,40000500,68.85600281,61.91400032,63.83010595,63.28477496,,,,,,,
11/2/2018,69.83999634,68.18199921,68.7480011,69.28199768,39040000,69.28199768,63.64220009,63.84809899,64.375178,,,,,,,
11/5/2018,68.79199982,66.02799988,68.09999847,68.27999878,39155000,68.27999878,65.2512001,63.86267761,65.08514471,,,,,,,
11/6/2018,69.76000214,67.21800232,67.81400299,68.21199799,33814500,68.21199799,66.18959999,63.87693768,65.65366292,,,,,,,
11/7/2018,70.23600006,68.16000366,68.66799927,69.63200378,36872500,69.63200378,67.38280029,63.89574508,66.3769969,,,,,,,
11/8/2018,71.51599884,69.68800354,69.69999695,70.27999878,35453500,70.27999878,68.11360016,63.9165407,67.08663289,,,,,,,
11/9/2018,70.80000305,69.04599762,69.80000305,70.10199738,25494000,70.10199738,68.50579987,63.93662335,67.63488043,,,,,,,
11/12/2018,69.95600128,66.06800079,69.6740036,66.2559967,34707500,66.2559967,68.43439941,63.94412941,67.38417455,,,,,,,
11/13/2018,68.94000244,66.44000244,66.63200378,67.7460022,27243000,67.7460022,68.6109993,63.95639352,67.44996133,,,,,,,
11/14/2018,69.42199707,67.43000031,68.54000092,68.80000305,25201500,68.80000305,68.74459991,63.97196783,67.69542322,,,,,,,
11/15/2018,69.71600342,67.80799866,68.46600342,69.68800354,23128500,69.68800354,68.82779999,63.99028845,68.05771018,,,,,,,
11/16/2018,71.13999939,69.02400208,69.03800201,70.86199951,36031000,70.86199951,68.98580017,64.0122428,68.56758046,,,,,,,
11/19/2018,73.34999847,70.5759964,71.26799774,70.69400024,48544500,70.69400024,69.22720032,64.03352228,68.95420185,,,,,,,
11/20/2018,69.95999908,66.70999908,68.34999847,69.4980011,40023500,69.4980011,69.35580063,64.05086984,69.05307434,,,,,,,
11/21/2018,70.62000275,67.48000336,70.40000153,67.63800049,23434000,67.63800049,69.1564003,64.06222152,68.79578845,,,,,,,
11/23/2018,67.5,65.11000061,66.87000275,65.16600037,21013000,65.16600037,68.64500046,64.06570347,68.13582764,,,,,,,
11/26/2018,69.2440033,65,65,69.19999695,39960500,69.19999695,68.55480042,64.08184904,68.32931277,,,,,,,
11/27/2018,69.39199829,67.09999847,68.01000214,68.78399658,31791500,68.78399658,68.8076004,64.09658932,68.41198247,,,,,,,
11/28/2018,69.65599823,68.44200134,69.19799805,69.5739975,20638000,69.5739975,68.99039993,64.11370622,68.62325772,,,,,,,
11/29/2018,69.5,67.91000366,69.40000153,68.23400116,15403500,68.23400116,68.93379974,64.12654203,68.55248387,,,,,,,
11/30/2018,70.31999969,67.65200043,68.36599731,70.09600067,28145500,70.09600067,68.97459946,64.14508072,68.83312301,,,,,,,
12/3/2018,73.19999695,70.40000153,72,71.69799805,41532500,71.69799805,69.05819931,64.16846437,69.35400886,,,,,,,
12/4/2018,73.73600006,70.40000153,71.20999908,71.94000244,42309500,71.94000244,69.18279953,64.19245059,69.82418904,,,,,,,
12/6/2018,73.47599792,70.15200043,71.20200348,72.61199951,39212500,72.61199951,69.49419937,64.2183569,70.33106316,,,,,,,
12/7/2018,75.89800262,71.52999878,73.80000305,71.59400177,57556000,71.59400177,69.8897995,64.24098158,70.56068814,,,,,,,
12/10/2018,73.19599915,70.62400055,72,73.02999878,33067500,73.02999878,70.67619934,64.2678593,71.00965326,,,,,,,
12/11/2018,74.43399811,72.04599762,73.98200226,73.35199738,31544000,73.35199738,71.09139938,64.29555485,71.43553358,,,,,,,
12/12/2018,74.38200378,73.03199768,73.88400269,73.31999969,25135000,73.31999969,71.54499969,64.32298477,71.77816344,,,,,,,
12/13/2018,75.48799896,73.34999847,74.02999878,75.35800171,36829500,75.35800171,72.12340012,64.35642422,72.42904248,,,,,,,
12/14/2018,75.5739975,72.86599731,75,73.14199829,31688000,73.14199829,72.61419983,64.38296674,72.55867068,,,,,,,
12/17/2018,73.13999939,68.77600098,72.40000153,69.68399811,38370000,69.68399811,72.57299957,64.3989337,72.03600346,,,,,,,
12/18/2018,70.30999756,66.73799896,70.10800171,67.40599823,35500000,67.40599823,72.14379959,64.40796392,71.19418517,,,,,,,
12/19/2018,69.40200043,65.94799805,67.51999664,66.59400177,41371000,66.59400177,71.60919952,64.41450895,70.35778902,,,,,,,
12/20/2018,66.05799866,62.37400055,65.41000366,63.07600021,45359500,63.07600021,70.65559959,64.4105134,69.03382875,,,,,,,
12/21/2018,64.69400024,62.48799896,63.47999954,63.95399857,40084000,63.95399857,69.89159927,64.40915472,68.11022418,,,,,,,
12/24/2018,62.90000153,59.04000092,62.70000076,59.07799911,27799500,59.07799911,68.49639931,64.39333527,66.46800308,,,,,,,
12/26/2018,65.39399719,58.81800079,60,65.21800232,40815500,65.21800232,67.6829998,64.39577511,66.24073045,,,,,,,
12/27/2018,64.43399811,60.29999924,63.9679985,63.22600174,42875500,63.22600174,66.67360001,64.39232445,65.6925985,,,,,,,
12/28/2018,67.2480011,63.68199921,64.62000275,66.77400208,49695000,66.77400208,65.81520004,64.39932939,65.88921714,,,,,,,
12/31/2018,67.84200287,65.05200195,67.55799866,66.55999756,31511500,66.55999756,65.15699997,64.40566566,66.01117709,,,,,,,
1/2/2019,63.02600098,59.75999832,61.22000122,62.02399826,58293000,62.02399826,64.39099998,64.39870172,65.28623621,,,,,,,
1/3/2019,61.88000107,59.47600174,61.40000153,60.0719986,34826000,60.0719986,63.65760002,64.38608742,64.33819396,,,,,,,
1/4/2019,63.59999847,60.54600143,61.20000076,63.5379982,36970500,63.5379982,63.35199966,64.38362205,64.19270396,,,,,,,
1/7/2019,67.34799957,63.54999924,64.34400177,66.99199677,37756000,66.99199677,63.74359932,64.39118255,64.70166578,,,,,,,
1/8/2019,68.80200195,65.40399933,68.39199829,67.06999969,35042500,67.06999969,64.05519943,64.3989248,65.13227152,,,,,,,
1/9/2019,68.69999695,66.29399872,67.09999847,67.70600128,27164500,67.70600128,64.91799965,64.40845528,65.60022192,,,,,,,
1/10/2019,69.07800293,66.35800171,66.87999725,68.9940033,30282000,68.9940033,65.29559975,64.42163214,66.21727246,,,,,,,
1/11/2019,69.68199921,67.7539978,68.41799927,69.45200348,25195500,69.45200348,65.91819992,64.43604581,66.80540478,,,,,,,
1/14/2019,68.5,66.80000305,68.47599792,66.87999725,26236500,66.87999725,65.92879944,64.44302853,66.81896704,,,,,,,
1/15/2019,69.76000214,66.90000153,67,68.88600159,30283000,68.88600159,66.16139984,64.45568657,67.19479112,,,,,,,
1/16/2019,70.40000153,68.69999695,68.95600128,69.20999908,23458500,69.20999908,66.87999992,64.46919314,67.56119221,,,,,,,
1/17/2019,70.30000305,68.83000183,69.24199677,69.46199799,18383500,69.46199799,67.81899986,64.48333707,67.90679291,,,,,,,
1/18/2019,65.4260025,59.94599915,64.59999847,60.45199966,120754000,60.45199966,67.51040001,64.47194911,66.55137731,,,,,,,
1/22/2019,61.59999847,59.09999847,60.9640007,59.7840004,60333500,59.7840004,66.78960037,64.45874362,65.32094638,,,,,,,
1/23/2019,58.90000153,56.33800125,58.5,57.51800156,62650000,57.51800156,65.83440056,64.43924715,63.90223056,,,,,,,
1/24/2019,58.73600006,55.85599899,56.60599899,58.30199814,40061000,58.30199814,64.89400024,64.42205598,62.8840075,,,,,,,
1/25/2019,59.70399857,57.90999985,58.87799835,59.40800095,36248000,59.40800095,63.93540001,64.40805024,62.25200694,,,,,,,
1/28/2019,59.49200058,57.54999924,58.58200073,59.27600098,32116500,59.27600098,62.91779976,64.39375484,61.71091549,,,,,,,
1/29/2019,59.7120018,58.36000061,59.05400085,59.49200058,23108500,59.49200058,62.17900009,64.38013885,61.30747682,,,,,,,
1/30/2019,61.79999924,59.69800186,60.09000015,61.75400162,56251500,61.75400162,61.46580009,64.37286423,61.38866306,,,,,,,
1/31/2019,62.31200027,58.79999924,60.20000076,61.40399933,62846000,61.40399933,60.68520012,64.36466295,61.39145147,,,,,,,
2/1/2019,63.22000122,60.70000076,61.08399963,62.44200134,36417000,62.44200134,59.98320045,64.35936636,61.58246035,,,,,,,
2/4/2019,63.06000137,60.37599945,62.59600067,62.57799911,36760500,62.57799911,60.1958004,64.3544725,61.76346722,,,,,,,
2/5/2019,64.48799896,62.45000076,62.4980011,64.26999664,33714000,64.26999664,60.64440002,64.35424106,62.21919938,,,,,,,
2/6/2019,64.84799957,63.12400055,63.91799927,63.44400024,25192500,63.44400024,61.23699989,64.35175406,62.44189023,,,,,,,
2/7/2019,62.93999863,60.59999847,62.65999985,61.5019989,32603000,61.5019989,61.55699997,64.34398906,62.27100107,,,,,,,
2/8/2019,61.49000168,59.70000076,61.36600113,61.15999985,29221000,61.15999985,61.73219986,64.33533691,62.06900105,,,,,,,
2/11/2019,63.72000122,62.09999847,62.31999969,62.56800079,35648500,62.56800079,62.06139984,64.33054738,62.15972818,,,,,,,
2/12/2019,63.63800049,61.92399979,63.24000168,62.36199951,27588000,62.36199951,62.34839973,64.32522698,62.19650475,,,,,,,
2/13/2019,62.54999924,61.11399841,62.47000122,61.63399887,25708000,61.63399887,62.33639946,64.317973,62.09423106,,,,,,,
2/14/2019,61.35400009,60.20000076,60.67599869,60.75400162,26004000,60.75400162,62.27139969,64.30839243,61.85055322,,,,,,,
2/15/2019,61.59999847,60.77999878,60.90000153,61.57600021,19524500,61.57600021,62.18479958,64.30106698,61.80063454,,,,,,,
2/19/2019,62.30799866,61.09400177,61.31200027,61.12799835,20842000,61.12799835,62.0397995,64.29258284,61.67833718,,,,,,,
2/20/2019,61.25999832,59.79999924,60.88199997,60.51200104,35710500,60.51200104,61.66399994,64.28250129,61.46627627,,,,,,,
2/21/2019,60.64799881,58.09999847,60.36199951,58.24599838,44546000,58.24599838,61.14419975,64.26644676,60.88077179,,,,,,,
2/22/2019,59.29999924,58.41999817,58.89799881,58.94200134,28703000,58.94200134,60.8882,64.25232357,60.52826842,,,,,,,
2/25/2019,60.58000183,59.40000153,59.58200073,59.75400162,33132500,59.75400162,60.74760017,64.24042324,60.38749278,,,,,,,
2/26/2019,60.40200043,57.75400162,58.44400024,59.5719986,42912500,59.5719986,60.44799995,64.2281055,60.23922126,,,,,,,
2/27/2019,63.25999832,60.11000061,60.35599899,62.94800186,55919500,62.94800186,60.50660019,64.22473681,60.73172633,,,,,,,
2/28/2019,64,62.16199875,63.7840004,63.97600174,52603500,63.97600174,60.74080048,64.22408396,61.321594,,,,,,,
3/1/2019,61.42599869,58.38000107,61.38800049,58.95800018,114557000,58.95800018,60.56120033,64.2102984,60.8918501,,,,,,,
3/4/2019,59.79999924,56.55599976,59.62400055,57.0719986,85484000,57.0719986,60.11080017,64.19166054,60.19733234,,,,,,,
3/5/2019,56.79999924,54.02000046,56.40000153,55.30799866,93823500,55.30799866,59.5288002,64.168526,59.30836347,,,,,,,
3/6/2019,56.30199814,54.87799835,55.29600143,55.2480011,51677500,55.2480011,59.00240021,64.14535581,58.5701165,,,,,,,
3/7/2019,56.93999863,54.84999847,55.76800156,55.31800079,47212500,55.31800079,58.70960045,64.12248701,57.97882333,,,,,,,
3/8/2019,57.11800003,55.1780014,55.38199997,56.82799911,44098000,56.82799911,58.49820023,64.10363821,57.76958277,,,,,,,
3/11/2019,58.25600052,56.09999847,56.70399857,58.18399811,36961500,58.18399811,58.34119987,64.0883814,57.84493094,,,,,,,
3/12/2019,57.61399841,56.2120018,57.29800034,56.67200089,37520500,56.67200089,58.0512001,64.06931616,57.63167114,,,,,,,
3/13/2019,58.39799881,56.54000092,56.77999878,57.79199982,34223500,57.79199982,57.5355999,64.05322048,57.66082178,,,,,,,
3/14/2019,59.07799911,57.65800095,58.49000168,57.99200058,35517000,57.99200058,56.93719978,64.03771863,57.72103605,,,,,,,
3/15/2019,56.74399948,54.88000107,56.70199966,55.08599854,73927500,55.08599854,56.54999962,64.01488261,57.2419388,,,,,,,
3/18/2019,55.61000061,53.45999908,55.20000076,53.89799881,51405000,53.89799881,56.23259964,63.98913991,56.63395032,,,,,,,
3/19/2019,54.65999985,52.69200134,53.5,53.49399948,59003000,53.49399948,56.05119972,63.96250249,56.06305074,,,,,,,
3/20/2019,54.99399948,53.25999832,53.93799973,54.72000122,34541000,54.72000122,55.99839973,63.93910376,55.81886016,,,,,,,
3/21/2019,55.29000092,53.68999863,54.52000046,54.80400085,29735500,54.80400085,55.94699974,63.91603532,55.63434047,,,,,,,
3/22/2019,54.56000137,52.79999924,54.51599884,52.90599823,43728000,52.90599823,55.55479965,63.88830222,55.13827874,,,,,,,
3/25/2019,52.63600159,50.89199829,51.94200134,52.08399963,51075000,52.08399963,54.9447998,63.85864317,54.58295582,,,,,,,
3/26/2019,54.05199814,52.88600159,52.88800049,53.55400085,36754500,53.55400085,54.6329998,63.832817,54.39587329,,,,,,,
3/27/2019,55.07400131,53.63600159,53.75,54.9659996,43896000,54.9659996,54.35039978,63.81064996,54.49953251,,,,,,,
3/28/2019,56.06600189,55.02000046,55.43199921,55.72399902,33870500,55.72399902,54.12359962,63.79048375,54.72216257,,,,,,,
3/29/2019,56.0320015,54.90000153,55.74000168,55.97200012,29956500,55.97200012,54.21219978,63.77103478,54.94940553,,,,,,,
4/1/2019,57.84000015,56.25600052,56.52399826,57.83599854,40552000,57.83599854,54.60599976,63.75630764,55.4742401,,,,,,,
4/2/2019,57.88800049,56.77600098,57.65999985,57.17599869,27394500,57.17599869,54.97419968,63.74001975,55.78365044,,,,,,,
4/3/2019,59.23400116,57.43399811,57.4640007,58.36199951,39597000,58.36199951,55.33839951,63.72674069,56.25244071,,,,,,,
4/4/2019,54.24000168,52.11800003,52.37799835,53.55599976,118603500,53.55599976,55.2135994,63.7016896,55.76217921,,,,,,,
4/5/2019,55.22000122,53.22200012,53.97200012,54.99200058,65191500,54.99200058,55.42219963,63.68028988,55.62214687,,,,,,,
4/8/2019,56.23199844,54.08800125,55.5379982,54.63999939,52052000,54.63999939,55.67779961,63.6581323,55.44357478,,,,,,,
4/9/2019,55,53.92200089,54.33000183,54.4620018,29520000,54.4620018,55.7685997,63.63564787,55.26510715,,,,,,,
4/10/2019,55.67599869,54.57799911,55.34799957,55.2120018,35306500,55.2120018,55.79319992,63.6151024,55.25545164,,,,,,,
4/11/2019,54.09999847,53.11999893,53.65999985,53.68399811,49179500,53.68399811,55.58919983,63.59093913,54.9697331,,,,,,,
4/12/2019,54.38999939,53.36600113,54.04399872,53.54000092,33730000,53.54000092,55.34599991,63.56654364,54.70978205,,,,,,,
4/15/2019,53.77600098,51.72600174,53.72600174,53.27600098,50193000,53.27600098,54.89000015,63.54162708,54.44909485,,,,,,,
4/16/2019,55,52.94400024,53.15000153,54.67200089,36364500,54.67200089,54.63960037,63.52020286,54.48962318,,,,,,,
4/17/2019,54.95800018,53.70800018,54.95000076,54.24599838,25632500,54.24599838,54.22800026,63.49785538,54.4453278,,,,,,,
4/18/2019,54.9679985,53.95000076,54.24599838,54.65200043,29381500,54.65200043,54.33760033,63.4765913,54.48290461,,,,,,,
4/22/2019,53.93600082,52.49599838,53.79999924,52.54999924,60735500,52.54999924,54.09340019,63.45038844,54.13146762,,,,,,,
4/23/2019,53.11999893,51.15000153,52.02999878,52.77999878,54719500,52.77999878,53.90740013,63.4248612,53.88574626,,,,,,,
4/24/2019,53.06399918,51.59999847,52.77000046,51.73199844,53637500,51.73199844,53.6343998,63.3969546,53.49415614,,,,,,,
4/25/2019,51.79999924,49.2140007,51,49.52600098,109247000,49.52600098,53.06579971,63.36392852,52.7726741,,,,,,,
4/26/2019,49.33599854,46.22600174,49.29999924,47.02799988,111803500,47.02799988,52.40019989,63.32512584,51.72818892,,,,,,,
4/29/2019,48.79600143,46.43399811,47.17200089,48.29399872,83572500,48.29399872,51.87559967,63.28950706,51.10379133,,,,,,,
4/30/2019,48.84199905,47.40000153,48.41199875,47.73799896,47323000,47.73799896,51.32179947,63.25274226,50.49182969,,,,,,,
5/1/2019,48,46.29999924,47.77000046,46.80199814,53522000,46.80199814,50.53479919,63.21394334,49.8209519,,,,,,,
